tweet_id,tweet_class,text
975075520890118144,2,Join Tommy at Absolute Wireless on the Atlanta Highway ‘till 3! Check out the latest phones and accessories... https://fb.me/7ws1BdkfC 
975075507040669696,2,Murphy Lee had a top 3 STL verse on “welcome to Atlanta remix”
975075468549517314,2,The east side you talking bout not even atlanta  https://twitter.com/saucy_ks/status/974811522131050497 …
975075415701311488,2,"The department of customs and immigration made an appearance in the Atlanta St. Patrick’s Day parade. 

Someone yelled at them to keep the Irish out."
975075394054426626,2,"#brunch!!!! (@ Milk and Honey Restaurant in Atlanta, GA) https://www.swarmapp.com/c/ck5X1kpKFvs "
975075362592960512,2,Ima keep it solid houston remind me of atlanta if u poppin you gotta check in them nigz is pushin up you cant avoid dem s/o J prince Real 1
975075332737953793,2,"Open-heart surgery gives new lease on life On Wednesday, he left his parents' home in Destin bound for Atlanta, then Paris, and finally Vilnius, the Lithuanian capital. He had gotten out of the hospital just two weeks before, on Feb. 28, after brief post-operative stays in i… pic.twitter.com/kOxCFDZbAB"
975075331802529792,2,traveling to Orlando International Airport from Hartsfield-Jackson Atlanta International Airport https://fb.me/ZRFBWGOC 
975075309174251520,2,Video of lap record at Road Atlanta in a 2003 Ferrari F1 car with screaming V10 https://twitter.com/TimAdams65/status/975057012773048320 …
975075284633440259,2,If You didn't get a chance to hit Miami this week have no fear Freaknik is coming back to Atlanta this year in April u heard me it's the 20th - 22 Also SAVANNA GA we got motha fuckin Orange Crush the SAAAAAME April 20-22 motha fuckin weekend so y'all bet start planning now
975075271987646464,2,It seems like the city of Atlanta is always on working on a water pipe near my apartment complex
975075244733059072,2,"@RaidenHusky Not exactly unhappy about not finding a job there, god beware. Atlanta looks nice though!

No amount of furrys would justify living in such a fugly hole of a city! WTF!!!"
975075240173850625,2,"Austin Chardac started performing stand-up comedy in Atlanta, Georgia before moving to New York… https://www.instagram.com/p/BgbyvIHlYmg/ "
975075157705416704,2,"Saturdays are for indulging! And if you live around #Atlanta and you’re looking for an amazing #waffle place to check out this #weekend, you’ve gotta try @dremwaffles in #Suwannee! Just look at these amazing waffles! #sponsored #yum #atlantaeatspic.twitter.com/TzxqhZIe3C"
975075031163244544,2,@taylornation13 can’t wait to shake it off with you guys and @mydrugswift in Atlanta  #reputationStadiumTourpic.twitter.com/g4yfbIqFTn
975075016751665153,2,"I need to find a “Singles only”
Bar in Atlanta ...this drinking at home gotta go"
975075006823583744,2,"1-28-14: The Day Atlanta Stood Still, and Opened Their Hearts https://wp.me/p3Y21C-18p  #aroundtown #randomramblings"
975074993418551296,1,Just caught up on Atlanta 
975074986787356672,2,Who we gotta come down there and get....i might be little but Atlanta need to treat the king right https://twitter.com/Sonny_Sodope/status/975070933345079296 …
975684999428091904,2,"“Blessed is the man who endures temptation; for when he has been approved, he will receive the crown of life which the Lord has promised to those who love Him.”
James 1:12 NKJV http://bible.com/114/jas.1.12.nkjv …"
975684574398369792,2,"The Hmv Top 100 tv shows are here! From the throne room of The Crown to the depths of Twin Peaks, what’s the best tv show of all time in your opinion? Have your say! #hmvTV100pic.twitter.com/NvDvdSLaqQ"
975683902445637632,0,THE CROWN!!!
975675394002169856,2,Trump administration furiously trying to fend off bipartisan effort in Congress to halt US military support to Saudi-led campaign in Yemen as the crown prince arrives in Washington http://nyti.ms/2IAw09i 
975674302186995712,2,"Mad Monk backing Herr Dutton in knifing Fizza, hoping to get the Super Ministry while the potato gets the crown? Oh the horror!"
975671683179835393,2,The British establishment are very clever. I for one dont think the SNP play dirty enough. You dont fight with the Marquis of Queensbury rules when someone is punching you in the crown jewels. They need to wisen up fast.
975665426830159872,2,"Oh damn that's as wide as hell. That's not manspreading, that's airing the crown jewels!"
975660006199779328,2,"KEEP YOUR TRAP SHUT ABOUT #FREEDOMOFSPEECH and all this other alt right wing stuff, if you want to enter England without being detained or deported. 
WE - THE BRITISH GOVERNMENT - THE CROWN - ARE OWNING THE 

""NAZI TRADEMARK"" https://twitter.com/DavidMC978/status/975657215783731200 …"
975645343470837762,2,"I like the Royal feel to it with the crown, and how it nicely incorporates the Unicorn and the Ram in the logo."
975634627221110785,0,"Elizabeth be like, ""gurl I saw u lookin at Peter"" #TheCrown"
975632772348997632,2,#AATrafficJHB Central Johannesburg QUEUING TRAFFIC between Ormonde and Braamfontein via the Crown Interchange SMIT STREET - Northbound
975629399860154368,2,"@sj_sinclair @moitoi @rebbford @PlayWarframe @DigitalExtremes ""Sisters of the Crown, To me!"" I wanted to thank you guys for the amazing skin you guys released for Mr. Excalibur. Really loving it! Keep up the amazing work DE pic.twitter.com/dWWn3LpEKt"
975623523019513856,2,Queen Elizabeth - The Crown pic.twitter.com/sXKAzRVA5j
975621373606338560,2,An article about the Crown Prosecution Service  Metropolitan Police via @lettheirbejust #bbcnews #skynews #R4today #dailymail #dailytelegraph #dailymirror #thetimes #thismorning #wrightstuff #putitrighthttp://justlivewithit.co.uk/vincecable/blog/2018/03/09/crown-prosecution-service/ …
975610389898543104,1,Rewatching the first episode of #TheCrown and wow there’s so many details that I missed.
975601572481830912,2,"“the Father's arms are open wide
forgiveness was bought with
the precious blood of Jesus Christ
bear your cross as you wait for the crown
tell the world of the treasure you found”"
975599680020189184,2,When I stopped giving the crown to the clown and expected him to be the king. #ItChangedMyLifeWhen
975599141769416705,2,If you want the crown you have to take it
975598390854627328,2,"“In this very moment I'm QUEEN
This very moment I slay Goliath with a sling,
This very moment I bring
Put it on everything that I will retire with the ring,
And I will retire with the crown...” "
975597714753966081,0,The crown.
975593287942901760,2,"“Blessed is the man that endureth temptation: for when he is tried, he shall receive the crown of life, which the Lord hath promised to them that love him.”
James 1:12 KJV http://bible.com/1/jas.1.12.kjv "
975671101106696192,2,This is basically the premise for ALTERED CARBON on Netflix.
975643191000133632,2,I've just watched episode S01E01 of Altered Carbon! #alteredcarbon #tvtime https://tvtime.com/r/lOpl pic.twitter.com/an1lcwyXFu
975619462845091840,1,"If You've never seen Fringe, it's like Xfiles and House made a baby and fed it LSD. Sci-fi. Also, that new netflix show Altered Carbon"
975617260441227264,2,2 of 5 stars to Altered Carbon by Richard K. Morgan https://www.goodreads.com/review/show?id=520371204 …
975616724254027776,1,"Got a two page essay I forgot about due tomorrow, but imma rewatch Altered Carbon."
975580700639293440,1,"Ummm did anyone else watch altered carbon, bcs I fucks w the vision"
975562628897689601,1,"Started watching #AlteredCarbon not sure if I should stop watching and read the book first, but it's good I want to keep watching lol"
975551361420062720,1,OHHHHHHHHH Look who is on my TV @AtoEssandoh. Glad to see you in something new my friend. #AlteredCarbon
975515339336376322,-1,altered carbon still makes no rass sense
975513210727157760,2,Marquei como visto Altered Carbon - 1x1 - Out of the Past http://bit.ly/2D04mDF  #bancodeseries
975511683685928960,1,I seriously can't speak highly enough of #AlteredCarbon It's such a good fucking show!! Now I can't wait to listen to the books
975503482370142209,1,"Thanks Netflix @AltCarb has me hooked.  The culture, the diverse languages, a bad ass Mexicana hero, a fierce female rebel general,  & @Dichenlachman. Please add some queer characters next season. Also really, the Muslim is already [redacted for spoiler]? #alteredcarbon"
975497458980720642,1,"Congrats @joelkinnaman @marthahigareda @Dichenlachman @JamesPurefoy @ReneeGoldsberry @kristinlehman1 & the entire cast of @AltCarb for their remarkable performances. One of the most imaginative, well acted series I’ve seen in a very long time!"
975486362383077376,1,gonna continue watching altered carbon now
975479038323101696,2,Altered Carbon
975472374098354176,1,"Altered Carbon, if you could mix in a big dose of gritty sexy sci-fi"
975549042393600000,-1,at least it’s not young sheldon
975535726724042752,2,Sounds accurate.pic.twitter.com/OUOmP3Pp6S
975458248974389248,1,Haha i love this!! I will do my best! You know i love me some Shamy and Majim moments! 
975444005457510400,1,I feel like punching everybody who I recommend Young Sheldon to n they're like I don't watch bbt/I hate bbt. This show is amazing on it's own. I have come to like it much much more than bbt. I wish people see it for the sweet family comedy it is rather than Sheldon's origin story
975409255456169985,0,thing i love about @IainLoveTheatre is that he dresses like he does in young sheldon
975312239354773504,1,Stayed up too late watching Young Sheldon sorry not sorry
975231604313526272,2,I've just watch Young Sheldon #youngsheldon S01E14 #tvtime https://tvtime.com/r/lDC6 
975229188897673217,2,"New trending GIF on GIPHY! cbs, sheldon cooper, young sheldon, iain armitage pic.twitter.com/iijMqbgzCc"
975714554222137344,1,"Three @jollibee Tuna Pie all for myself while catching up on Altered Carbon. ;)

#Jollibee… https://www.instagram.com/p/BggVdtGBdLD/ "
